owncloud_issue_id,owncloud_issue_text,owncloud_issue_body,owncloud_create_time,distance,nextcloud_review_id,nextcloud_review_text,nextcloud_create_time,bug 1,bug 2,Ô­150Ìõ,,,
14527040,Auto-restart failed upload from InstantUpload,"Sometimes it happens, that instant uploads are not uploaded due to connection resets or some other errors like connecting to a wifi hot-spot that needs authentication in html client after you connect and so on.

I would like to see the client to automatically retry failed uploads for InstantUpload periodically until all images are synced...

I have a lot of images on my phone which were not uploaded to owncloud but should have been...
",2013/5/20 16:17,0.9238,gp:AOqpTOHauIbvIidV7RwGCbenjjAMDLzvKYGliKglijVQge5ZYyoadxgql5hS_TaEuzG2_p2VcQh15MtBL_qkmxc,"Auto upload worked fine until update, now it's useless for me",2017/10/27 9:14,,,,,,
14580559,Instant upload sometimes creates corrupt files with 1.4.0 client and 5.0.6 server,"I did take 5 photos, the first 3 are uploaded incomplete on the server, the last 2 pictures are ok.

Here the correct files:
21.05.2013 13:18 3'185'208 DSC_0438.jpg
21.05.2013 13:18 3'359'122 DSC_0439.jpg
21.05.2013 13:18 2'039'503 DSC_0440.jpg
21.05.2013 13:19 2'142'841 DSC_0441.jpg
21.05.2013 13:19 2'090'055 DSC_0442.jpg

Here the files uploaded via instant upload from android:
21.05.2013 13:23 113'208 DSC_0438.jpg
21.05.2013 13:24 1'311'122 DSC_0439.jpg
21.05.2013 13:25 1'015'503 DSC_0440.jpg
21.05.2013 13:25 2'142'841 DSC_0441.jpg
21.05.2013 13:26 2'090'055 DSC_0442.jpg

What's strange is the fact that this are not incomplete uploads, but realy corrupted (+incomplete?) uploads
Attached the correct (left side) header of DSC_0439.jpg and the corrupt (right side) upload of it

![lister - c__x_upload_owncloud_dsc_0438 jpg _2013-05-21_15-15-32](https://f.cloud.github.com/assets/1441009/543526/f9f40b46-c23c-11e2-91a0-f60b16a29997.jpg)

When I comprae the file byte per byte, then I see that the corrupt upload of DSC_0438 starts with the bytes which are shown at offset 0x2EE000 in the correct file.
In file DSC_0439 they start at 0x1F4000
In file DSC_0440 they start at 0xFA000

![upload2](https://f.cloud.github.com/assets/1441009/543528/001b10be-c23d-11e2-99e7-3dece99abb20.jpg)

Not sure if it's related to issues #42 or/and #91 
",2013/5/21 17:37,0.9101,gp:AOqpTOH_GbGIQTI6SVjw1OVA5FQNt-niLypLEFDhj1OCRyW2TnxNH48L8x6ULaXM5PkhThSDRTJ3NLfGc6PUaNw,"It has many bugs, you can not modify your hostname server.  The upload of photos also do not work automatically,  only manual.",2017/10/26 19:56,,,,,,
16469687,Let user choose what folder in the remote server should be taken as root for synchronization,"Please add the ability to choose which subfolder inside the owncloud root directory should be synced (as in the PC client). I have several subfolders, some are external storages, and I don't want all of them synced to my mobile device.
",2013/7/8 13:01,0.92,gp:AOqpTOHD1gQf5-G_z2gRprE0a-o-9BwjfsWsJgzAqXZHqWAjI-TL1CHLN2LD8JgMe6IyEf-21fwC0v8EMZrfuWI,"The app should really have an easy method to log out from a server, and to pause all synchronization. IMHO, logging could be better, too.",2017/9/9 1:55,,,,,,
41928070,Added capability to move files (and folders),,2014/9/4 12:07,0.8955,gp:AOqpTOGd2Lt3YK-kCTfLkUTJlhRnpSruIB03vevqzRNMRGL6JzaPcBRQMDLE74HsxOLXZTjdyjhNmeHQIhZRmnc,"Please introduce a setting feature, so it is possible to move files to an external storage.",2017/8/21 19:52,,,,,,
10306041,Feature request: Please enable contacts and calendar sync in Owncloud Android app,"Hi,

I think many people who wish their owncloud Android app be able to sync contacts (with caldav) and calendar (with carddav) with their ownlcoud instance without having to pay for apps such as:

for contacts:

```
Caldav-sync which costs 2,55 euro
or Acal Caldav which costs 1,49 euro
or Andal, whose unlock key costs 2,76 euro
```

for calendar events:

```
Cardav-sync beta which costs 1,89 euro
```

I have searched github for a silimar request but couldn't find it. I hope this is not a double!

Thanks in advance!!!
",2013/1/25 10:17,0.9166,gp:AOqpTOH4W2cdBzgup1F_-jz9IODKJIPacmqWoK6WSxuHvLjlaySPtCZ3ZnjPOOv193nKYFnvCbH9NNgqzqgX0ok,Works well with the new next cloud version. Wish it had the calendar and contact sync option built in,2017/7/30 23:19,,,,,,
8145532,ownCloud logo shown in file detail view,"When I click on a file there__ a bunch of details about that file, and also the ownCloud logo. That shouldn__ be there.
",2012/11/6 17:09,0.9058,gp:AOqpTOEwwzwsfIKZpRIjlOtPojKO5JoVjDeN_s_jYNTwBuc2a0Lj9CvDGTCfcSW5j-X-WAhQWaJgEKGYlUddz_Q,Worked fine until the update a while ago. Now does not u0load most photos. I am going back to the 9ld owncloud app as it is at least still rel8aboe enough for business use.,2017/7/20 16:53,,,,,,
31480276,Instant upload only when charging,"I would like if there is an option for the instant upload to only upload when the phone is charging. Similar to what e.g MEGA is doing (see photo)

This saves battery when you don't have charger around. also stops it from syncing when connected to slow wifis at public places and coffee shops.

![screenshot_2014-04-14-12-42-53](https://cloud.githubusercontent.com/assets/432460/2698045/5ffed370-c3f5-11e3-974c-02cc30ebac35.png)

<!---
@huboard:{""order"":5.15203857421875,""milestone_order"":465}
-->

_______________

EDIT (July 2021):

An interesting feature to include in the app, taking advantage of the current WorkManager implementation.

Related #3315 

ACs:

- New check in Camera upload photos/videos called `Upload pictures/videos only when charging`
- If it is checked, all new stuff will be enqueued till device is charging. Proper message to show in the uploads view (`Waiting for charging` or similar) dependingÂ¿?
- If it is unchecked, nothing different will happen. Stuff will be uploaded depending other conditions but not this one
- Pictures and videos will behave separately
- It will be visible only if `Only wifi` is enabled. Otherwise, it will be hidden
- If camera upload section is switched off, check becomes disabled (same as wifi only)

(open to discussion)",2014/4/14 16:54,0.8908,gp:AOqpTOGKvve7D-B7ZDxKuj4OiJqr3EiC6Hv50XsbDVhfrXdA5W2SzGlf3VZwEFZCkEwx6PuTBXhSRIJ3QEM5qXw,"Auto sync, upload waiting indefinitely, though device charging and wifi connected.",2017/6/28 0:05,,,,,,
26758738,"As an user I would like to open audio, video and image files in other applications from the OC app, even though they can be previewed into it. (BEFORE: How to add MP3 to a playlist without using the Android file manager?)","Not sure if this is the right place. Among many other folders I am syncing one with MP3s. When I click on one, I can play and hear it. But I cannot load it into the music player nor to a playlist.

I want to avoid copying files from the OwnCloud directory to the music folder with the default Android FileManager. This goes against the idea of syncing.

Any ideas?
",2014/2/2 10:43,0.9082,gp:AOqpTOEpnNaA21elwmY_IXX8kYp9igu0gK78KSLrZokzY66db1zbyyt6K6NVJ62biOEMrJxQcuUmjOV8C3uiSEE,Integrating a simple Spreed Video Chat client would be brilliant!!  Not to mention streaming video playback like on the web version so the file won't need to be downloaded first.  Keep up the great work!!,2017/6/24 5:15,,,,,,
11413907,Owncloud App with ICS and Jelly Bean 4.2.2 no longer uploads files or InstantUploads pictures correctly,"I believe the current version of the Android app 1.3.20 can not handle uploading files of any size using the owncloud app when running on Android 4.2.1 and 4.2.2.

Tested on a fresh  Android 4.2.2 code base on a Samsung Galaxy Nexus with factory images ""yakju"" for Galaxy Nexus ""maguro"" (GSM/HSPA+)
from   https://developers.google.com/android/nexus/images#yakjujdq39

Uploading files, and the instantupload of pictures fails at different percentages.
Even small textfiles fail during the upload.

Looking into tail /var/log/httpd/ssl_error_log on the owncloud server I see:

[Tue Feb 26 13:46:20 2013] [error] [client 192.168.0.1] PHP Fatal error: Allowed memory size of 536870912 bytes exhausted (tried to allocate 523800 bytes) in /var/www/html/owncloud/lib/db.php on line 562

adding more fysical RAM or changing the php max memory allocation
sed -i 's/memory_limit = 500M/memory_limit = 768M/' /etc/php.ini
does not seem to help.

Our owncloud 4.5.6 or 4.5.7 used to work perfectly with the android client on phones with Android version 2.3.7

Looking for confirmation that somebody can successfully upload files and pictures with Jelly Bean, android 4.2.2 versions.
",2013/2/26 15:37,0.9348,gp:AOqpTOEfQHq2gKHKIbG6Js_Hm--2zAEREmI3g1c0GasOc22KJ4Z0qhmo4MByt0zlwOGICjLUTYwOH0JuxsyPZ_4,"Like the auto upload feature a lot. Would love if I could upload existing pictures, and auto upload folders that have files other than pictures!",2017/5/3 15:52,,,,,,
49700335,"[fileCount] In the bottom of the file list, it should say number of files and then number of folders","### Steps to reproduce
1. Access to a folder where there are 1 folder and 2 files
2. In the bottom, it is shown _1 folder, 2 files_
   3.
### Expected behaviour

In the bottom, it should be shown _2 files, 1 folder_.
In the iOS app, it is said that.
On the other hand, in android app folders are shown first and then files
### Actual behaviour

In the bottom, it is shown _1 folder, 2 files_
### Device

Android v.4.1

Bug related with this pull request https://github.com/owncloud/android/pull/662
",2014/11/21 14:13,0.8937,gp:AOqpTOHoFRk8G3a8esATZY56AZDhEbQLJu5uGSDxzwu26RunBLNQ8e1pAGQY3AUskhmje3KMMBPJZbiF2QZ36as,"Seems to bit buggy - it doesn't seem to load directory sizes properly (shows 0b when a folder has files in it), and doesn't load the contents of a few folders (says they're empty even though they sync just fine on desktop).",2017/4/24 6:52,,,,,,
11067071,Android Client Does not auto upload ScreenShots taken,"Camera upload works well. But Screenshots taken by Volume Down + Power buttons not working.
",2013/2/16 13:17,0.9137,gp:AOqpTOGp0zLBqVO90Ql8Cd3A1x-IHryUTjFc-0C2L4FAtvBugH5tJdrH5yfl1ZvZtb6YmTiS2CcMhOH1UcHobKg,Instant upload only works some of the time on android 7. Also needs ability to upload pics and vids to different folders during instant upload.,2017/4/22 5:21,,,,,,
43317393,"Add ""select all"" option to photo (or other) upload screen","Not sure if this has been added or requested, but the current version from the play store does not have the feature.

Please add a select all option.

Thanks
",2014/9/20 19:15,0.9117,gp:AOqpTOEFm1L8TeRHt38naEow5-CyKe6wkj6qn7884NfNBJNa02peEYTH71Gg_Sp_O8W18G8Q5oyZQRJ4PG-sRrs,"Good app overall but auto upload still doesn't work. Sony Xperia Z5 on Android 7. Even with auto upload turned on, settings and folders selected, nothing happens when I take a photo. Keep trying :-)",2017/3/16 7:36,,,,,,
1032380646,[MDM] Integrate Android Enterprise in the app,"[EPIC] -> https://github.com/owncloud/android/issues/3398
[SPIKE] -> https://github.com/owncloud/android/issues/3399

The very first step to be able to manage the app via MDM is to introduce Android Enterprise in the app.
In this video playlist they show how to begin with Android Enterprise: https://www.youtube.com/playlist?list=PLWz5rJ2EKKc-nnQcMIVqAM9_CNmbGu12O
Guide about managed configurations in Android documentation: https://developer.android.com/work/managed-configurations

In our case, it'll be necessary to manage in some way the code that will have to be executed ONLY in the branded apps which use MDM. We discussed 2 different approaches:
- Create a flag variable in `setup.xml` to indicate whether that instance of the app is going to be managed via MDM
- Create a new product flavor so that this code is only executed if the app is built for that variant

For the moment, we are taking the second approach, but more opinions and suggestions are welcome.

### TASKS

- [x] Research
- [x] Create branch feature/mdm
- [x] Development tasks
  - [x] Create new product flavors ""mdmDebug"" and ""mdmRelease""
  - [x] Include the `APP_RESTRICTIONS` meta-data node in the Android manifest 
  - [x] Create a new `managed_configurations.xml` resource file with a `restriction` node for test.
  - [x] Instantiate a `RestrictionsManager` and retrieve the restriction set previously **on app launch**
  - [x] Use the restriction value to do whatever it implies
  - [x] Test it with Test DPC
- [x] Code review and apply changes requested
- [x] Design test plan
- [x] QA
- [ ] Merge branch feature/mdm into master
- [ ] Adapt BitRise workflow for tests

### CHANGES IN BITRISE WORKFLOWS
Since we introduced new flavors in the ""owncloudApp"" module in this issue, it is necessary to adapt workflows in BitRise so that they continue working after merging this into master. The changes performed are summarised in the next points:
- The old workflows ""primary"" (UI and unit tests) are now ""**new_arch**"". As new architecture is being developed in a separate branch, it will be necessary to keep these workflows until a rebase against master is done.
- The new ""**primary**"" workflow is a copy of the old ""primary"", but with some adaptations:
  - In the UI tests workflow, now the apk is assembled for the ""originalDebug"" flavor
  - In the unit tests workflow, now the unit tests in the ""owncloudApp"" module are executed for the ""originalDebug"" flavor, and the ""owncloudApp"" module is assembled for the ""originalDebug"" flavor
- Also, the trigger pattern for the workflows has been changed so that the ""**new_arch**"" workflows are triggered only in branches starting by `new_arch/...`, and ""**primary**"" workflows are triggered in the rest of branches ([here](https://discuss.bitrise.io/t/exclude-one-branch-from-workflow-trigger-pattern/1244) is how to do this). This will be changed once the branch for new architecture rebases against master.

### IMPORTANT POINTS
- For users to be able to use ownCloud app and all its features, they should have some apps installed in the work profile of their devices that are not by default, so that some intents that are launched can be handled by a suitable app (otherwise ownCloud app crashes). This may be responsibility of MDM console administrators (they can usually distribute these apps via the MDM console). The needed apps are:
  - A browser
  - An email client",2021/10/21 11:30,0.9378,gp:AOqpTOGcsP2IXIMtwgW-sApUevtvjJ2oW_hbiBZNGnW1Bw8MeCGevcFAh0qqXaAXRAeFGJsvDXHg5bmlAgWNDPw,The features in the Android app are inferior to those in the iOS app.,2017/3/11 4:55,,,,,,
106146161,Integrate server address,"Hello,

How would it be possible to integrate Server address already in application, so the client doesn't need to type address, he only needs to login?

Thanks
",2015/9/12 10:25,0.9482,gp:AOqpTOH4dgJaKTObC8l-FpzL2NQUgaFRzpWkEJbpc9W4vaOoEWK_tFVi5ntJDAEneN-k-fh224ii15B-h-RSoGM,Where i can find server address? This is not working. Uninstall.,2017/2/19 16:45,,,,,,
51788141,Upload fails in android v.5.0,"### Steps to reproduce
1. Select to upload a file
2. Select from another apps
3. Select gallery
4. Upload more than one file at the same time, but the uploads fail
### Expected behaviour

Files are uploaded
### Actual behaviour

Files are not uploaded
### Device

 It happens using nexus 9 android 5.0
 It works using nexus 5 android 5.0
 It works fine in android 4.4
### Logs

12-12 10:54:00.983: E/FileDisplayActivity(12695): Initializing Fragments in onAccountChanged..
12-12 10:54:00.994: D/footer(12695): 1418378040994
12-12 10:54:01.008: D/footer(12695): 1418378041008
12-12 10:54:01.014: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.016: D/OwnCloudClient #161(12695): Creating OwnCloudClient
12-12 10:54:01.020: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.022: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 945271653}
12-12 10:54:01.023: D/SynchronizeFolderOperation(12695): Checking changes in puri@va-vmowncloud:8060/qwerouyt/qarf/Ã±Ã±Ã±Ã±Ã±/
12-12 10:54:01.027: D/OwnCloudClient #161(12695): REQUEST PROPFIND /remote.php/webdav/qwerouyt/qarf/%C3%B1%C3%B1%C3%B1%C3%B1%C3%B1/
12-12 10:54:01.029: W/HttpMethodDirector(12695): Required proxy credentials not available for BASIC <any realm>@10.40.10.254:3128
12-12 10:54:01.029: W/HttpMethodDirector(12695): Preemptive authentication requested but no default proxy credentials available
12-12 10:54:01.060: D/cache_test_DISK_(12695): image read from disk 1534811605
12-12 10:54:01.068: D/cache_test_DISK_(12695): image read from disk -1105815458
12-12 10:54:01.078: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.081: D/OwnCloudClient #162(12695): Creating OwnCloudClient
12-12 10:54:01.087: E/FileDisplayActivity(12695): onResume() start
12-12 10:54:01.093: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.097: D/footer(12695): 1418378041097
12-12 10:54:01.104: D/footer(12695): 1418378041104
12-12 10:54:01.109: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 454973498}
12-12 10:54:01.111: D/ThumbnailsCacheManager(12695): Server too old
12-12 10:54:01.114: D/FileDisplayActivity(12695): onResume() end
12-12 10:54:01.122: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.127: D/cache_test_DISK_(12695): image read from disk 1534811605
12-12 10:54:01.130: D/cache_test_DISK_(12695): image read from disk -1105815458
12-12 10:54:01.145: D/OwnCloudClient #163(12695): Creating OwnCloudClient
12-12 10:54:01.148: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.153: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 780779014}
12-12 10:54:01.163: D/ThumbnailsCacheManager(12695): Server too old
12-12 10:54:01.194: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.198: D/SynchronizeFolderOperation(12695): Send broadcast com.owncloud.android.operations.SynchronizeFolderOperation.EVENT_SINGLE_FOLDER_CONTENTS_SYNCED
12-12 10:54:01.211: D/OwnCloudClient #161(12695): REQUEST GET /ocs/v1.php/apps/files_sharing/api/v1/shares
12-12 10:54:01.213: D/FileDisplayActivity(12695): Received broadcast com.owncloud.android.operations.SynchronizeFolderOperation.EVENT_SINGLE_FOLDER_CONTENTS_SYNCED
12-12 10:54:01.223: W/HttpMethodDirector(12695): Required proxy credentials not available for BASIC <any realm>@10.40.10.254:3128
12-12 10:54:01.226: W/HttpMethodDirector(12695): Preemptive authentication requested but no default proxy credentials available
12-12 10:54:01.245: D/footer(12695): 1418378041245
12-12 10:54:01.260: D/footer(12695): 1418378041260
12-12 10:54:01.265: D/FileDisplayActivity(12695): Setting progress visibility to true
12-12 10:54:01.278: D/cache_test_DISK_(12695): image read from disk 1534811605
12-12 10:54:01.290: D/cache_test_DISK_(12695): image read from disk -1105815458
12-12 10:54:01.282: D/OwnCloudClient #164(12695): Creating OwnCloudClient
12-12 10:54:01.308: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.311: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 981904212}
12-12 10:54:01.315: D/ThumbnailsCacheManager(12695): Server too old
12-12 10:54:01.321: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.325: D/OwnCloudClient #165(12695): Creating OwnCloudClient
12-12 10:54:01.329: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.331: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 176339709}
12-12 10:54:01.335: D/ThumbnailsCacheManager(12695): Server too old
12-12 10:54:01.342: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.345: D/OwnCloudClient #166(12695): Creating OwnCloudClient
12-12 10:54:01.348: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.351: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 726721522}
12-12 10:54:01.355: D/ThumbnailsCacheManager(12695): Server too old
12-12 10:54:01.364: W/HttpMethodBase(12695): Going to buffer response body of large or unknown size. Using getResponseBodyAsStream instead is recommended.
12-12 10:54:01.365: D/GetRemoteSharesForFileOperation(12695): Got 0 shares
12-12 10:54:01.397: D/FileDataStorageManager(12695): Sending 5 operations to FileContentProvider
12-12 10:54:01.406: D/FileContentProvider(12695): applying batch in provider com.owncloud.android.providers.FileContentProvider@dc0d4f7 (temporary: false)
12-12 10:54:01.425: D/FileContentProvider(12695): applied batch in provider com.owncloud.android.providers.FileContentProvider@dc0d4f7
12-12 10:54:01.431: D/SynchronizeFolderOperation(12695): Send broadcast com.owncloud.android.operations.SynchronizeFolderOperation.EVENT_SINGLE_FOLDER_SHARES_SYNCED
12-12 10:54:01.443: D/FileDisplayActivity(12695): Received broadcast com.owncloud.android.operations.SynchronizeFolderOperation.EVENT_SINGLE_FOLDER_SHARES_SYNCED
12-12 10:54:01.472: D/footer(12695): 1418378041472
12-12 10:54:01.480: D/footer(12695): 1418378041480
12-12 10:54:01.484: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.485: D/OwnCloudClient #167(12695): Creating OwnCloudClient
12-12 10:54:01.487: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.489: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 405339953}
12-12 10:54:01.494: D/OwnCloudClient #167(12695): REQUEST HEAD /remote.php/webdav/qwerouyt/qarf/%C3%B1%C3%B1%C3%B1%C3%B1%C3%B1/
12-12 10:54:01.504: W/HttpMethodDirector(12695): Required proxy credentials not available for BASIC <any realm>@10.40.10.254:3128
12-12 10:54:01.504: W/HttpMethodDirector(12695): Preemptive authentication requested but no default proxy credentials available
12-12 10:54:01.596: D/ExistenceCheckRemoteOperation(12695): Existence check for http://va-vmowncloud:8060/remote.php/webdav/qwerouyt/qarf/%C3%B1%C3%B1%C3%B1%C3%B1%C3%B1/ targeting for  existence finished with HTTP status 200
12-12 10:54:01.602: D/OwnCloudClient #167(12695): REQUEST HEAD /remote.php/webdav/qwerouyt/qarf/%C3%B1%C3%B1%C3%B1%C3%B1%C3%B1/1bH79ljToOFQwzejwsl2vrF_NXEjhcg1ZHmIHgsCwGc%3Ds0-d
12-12 10:54:01.603: W/HttpMethodDirector(12695): Required proxy credentials not available for BASIC <any realm>@10.40.10.254:3128
12-12 10:54:01.604: W/HttpMethodDirector(12695): Preemptive authentication requested but no default proxy credentials available
12-12 10:54:01.625: D/FileDisplayActivity(12695): Setting progress visibility to false
12-12 10:54:01.640: D/cache_test_DISK_(12695): image read from disk 1534811605
12-12 10:54:01.645: D/cache_test_DISK_(12695): image read from disk -1105815458
12-12 10:54:01.663: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.667: D/OwnCloudClient #168(12695): Creating OwnCloudClient
12-12 10:54:01.672: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.675: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 404473366}
12-12 10:54:01.677: D/ThumbnailsCacheManager(12695): Server too old
12-12 10:54:01.680: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.680: D/OwnCloudClient #169(12695): Creating OwnCloudClient
12-12 10:54:01.681: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.682: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 87178135}
12-12 10:54:01.683: D/ThumbnailsCacheManager(12695): Server too old
12-12 10:54:01.730: D/ExistenceCheckRemoteOperation(12695): Existence check for http://va-vmowncloud:8060/remote.php/webdav/qwerouyt/qarf/%C3%B1%C3%B1%C3%B1%C3%B1%C3%B1/1bH79ljToOFQwzejwsl2vrF_NXEjhcg1ZHmIHgsCwGc%3Ds0-d targeting for  existence finished with HTTP status 404(FAIL)
12-12 10:54:01.732: E/UploadFileOperation(12695): Upload of https://lh6.googleusercontent.com/1bH79ljToOFQwzejwsl2vrF_NXEjhcg1ZHmIHgsCwGc=s0-d to /qwerouyt/qarf/Ã±Ã±Ã±Ã±Ã±/1bH79ljToOFQwzejwsl2vrF_NXEjhcg1ZHmIHgsCwGc=s0-d: Operation finished with HTTP status code -1 (fail)
12-12 10:54:01.733: D/FileUploader(12695): NotifyUploadResult with resultCode: LOCAL_STORAGE_NOT_COPIED
12-12 10:54:01.745: D/footer(12695): 1418378041745
12-12 10:54:01.750: D/footer(12695): 1418378041750
12-12 10:54:01.757: D/cache_test_DISK_(12695): image read from disk 1534811605
12-12 10:54:01.762: D/cache_test_DISK_(12695): image read from disk -1105815458
12-12 10:54:01.778: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.783: D/OwnCloudClient #170(12695): Creating OwnCloudClient
12-12 10:54:01.787: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.790: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 268840354}
12-12 10:54:01.793: D/ThumbnailsCacheManager(12695): Server too old
12-12 10:54:01.797: D/SimpleFactoryManager(12695): getClientFor(OwnCloudAccount ... : 
12-12 10:54:01.800: D/OwnCloudClient #171(12695): Creating OwnCloudClient
12-12 10:54:01.800: D/OwnCloudClient(12695): Proxy settings: 10.40.10.254:3128
12-12 10:54:01.802: D/SimpleFactoryManager(12695):     new client {puri@va-vmowncloud:8060, 567605811}
12-12 10:54:01.804: D/ThumbnailsCacheManager(12695): Server too old
",2014/12/12 9:55,0.8989,gp:AOqpTOFp9igpuGSwzEcY-WUIMFPxddMBRIkpkLHQli_AjUgsIqZRp0tBv7X0Hhr7siGcbWQuajmSMUqn4zLgFkM,"Autoupload not working, android 7, otherwise all seems good. Happy with app and will increase stars to 5 when auto upload is working.",2017/2/18 10:41,,,,,,
8077243,[Newbie] Help me to start developing ownCloud Android !!!,"Hi 
I want to start developing ownCloud for Android by adding some new features . Can anyone help me to import ownCloud for Android into my Eclipse ? I've tried but it always contain error when run the project 

Thanks for your help !!! 
",2012/11/3 6:40,0.9079,gp:AOqpTOFRgtS6G2BYgZqA2uwPevNVyge2FMUhunXIzpDtubtmb1TYKCpv-YDxwGp5TsuOGiaZqNSXTx0AYKPhTJY,"Great app for what I need. Better than owncloud by far, also much better serverside progress. Also free.",2017/2/4 16:09,,,,,,
7930968,Two-way file sync for specific folders or files.,"Currently I've been doing this with an app called ""Folder Sync"".

<!---
@huboard:{""milestone_order"":3.0,""order"":0.1875,""custom_state"":""""}
-->
",2012/10/29 10:14,0.92,gp:AOqpTOGFAAYHVgkFfFEfDv9FvH5KYy1UYPE9_2bK0PSCxrs7V4KLUDUxe803OzbAArG8Rw0Uf4jswjmO4lKWHMA,The ability to sync device folders - It would be nice to map a local folder to a NextCloud folder for synchronization.  A big nagging issue I have is that files upload one at a time...,2016/12/27 22:32,,,,,,
